customer_unique_id,product_id,avg_review_score,segment
0151bcc17b8ae63a495b6c9fe6f708a1,770c257cdfc072fb50ebf2bbd6696fe1,3.9166666666666665,4
0151cf157e4682357e62be311f4823b7,3cce0d166c3fb2507956c630c1d0f87c,3.5,4
0153b79c47a4953a7dad6fb93ab45a02,79366d6a24de9351b7ca6e3cf75a68ec,4.653846153846153,4
015546ec984c58044b2a1304f24193a7,3f5a7aa9c9cd21cbfe37688ed326222b,4.0,4
015906d05142c9dc02e816c29c044bba,5def2e9864a9227d41b6b9f5a6cc199e,4.0,4
01593b828c6e7c516ed078a4820ab9b2,8899e549604c83a99da5fd3ec51d955d,4.5,4
015b72d1a4ec2bfcf75518ada117c62b,ba80c9f47a84d1e08465f72e22930c83,4.0,4
015cd0b039aa3b36cf78f41d8f54e3d0,656e0eca68dcecf6a31b8ececfabe3e8,3.971631205673759,4
015d45ef9d6462cf0d5f062c54f26941,4db7441d0d2cf3d22cb4d95f87d8bf63,3.9,4
015fcc1fe9d3319fb41b08e986684598,67d9cf5b0dc7a0b9fb091efc68b14140,4.333333333333333,4
016201b260065cecbb315f4de0b0dc76,1b8ee158f59c098470fad33f39660964,4.714285714285714,4
0166e2f8aaec14c93d23dea2523beac5,6ca99f05e9c1952a6597264e87f01378,5.0,4
016846e2dd862cba9a2a10eff5ac244f,7a6aebc4c1205818e64f9275475a73e9,4.285714285714286,2
016a5760b723a3a0bcb4b294d4bc6b45,e61c78a7343d82c0539d27df0f7dfc31,4.0588235294117645,4
016e68615e12298a0a004a44d3b78579,183c95ad186f48c320bbac4643829d3f,4.6875,4
016feebfaba953a2456d3a063b8eb8ef,89d49f6d10ff422902b2c2cb05da7f1c,4.0,4
0170c406cddfc9a551a3f8045379afe5,762e9c384b4752bbcbea568e3d89856f,4.75,4
0177c9c4715fe173b9c26fdd95a94579,dea0538113c6e4b96b4d34f5ad453075,1.0,3
01798446b9d249eb006931079a273601,f47a59657acd7239633ace1a5bd79551,5.0,4
017adfe7897c78902d9f7d58cd855990,f9cce3e19235fa7d11942f69caaa22c7,3.6666666666666665,4
017ae1edebbc1749a64a520e37633c3c,7c55ea4aea1acf1ce11440010f5aa298,4.0,2
017bddd3844cbc8c9259179f66786333,41b43381a92451746dc1374dbbd4c43e,3.6666666666666665,2
017da2695c69ee376b8b4220cf0f61ec,173e9fe34bfe97f3a5e6dc57fe897b74,4.162790697674419,4
017eb8439a0ca7dcfc228f933bd204d8,31fd02b02c33827cbde22902cf80338c,4.384615384615385,4
017fde295de136549d89d951da362287,e923da464bbde92908a4d934bca4ab85,5.0,4
0181f57a87c6a2f0e0fe2807f67aef0e,c82e581a3ec7e992cd06723b0caae96f,3.8,4
0184070f27c13c909a1de7b1b059b496,b92a7304ebad1ca5b393b53b2de5c70a,3.966666666666667,4
0185135ffdd866d3a29efa833ac0829b,54af11c815f92135fb554bd9c97dd418,4.538461538461538,2
01873d3c2fc620aa701e30d2c4181673,7945bb528c42095fccdf46321742afce,4.0,4
018875156db79cf3fb697342f256c329,4520766ec412348b8d4caa5e8a18c464,4.0754716981132075,4
018974568b0b5a8c395465dee270c3a9,b1acb7e8152c90c9619897753a75c973,4.113636363636363,4
018b5a7502c30eb5f230f1b4eb23a156,19f2a215792dd5e7cfdffacd9f3d2361,5.0,1
018b5a7502c30eb5f230f1b4eb23a156,79cb68c2ccd94a4da825b9e33adf0697,4.0,1
018ccb97f791b89dc7ae72b4a114b00a,f74ed500ab93d12ce3fbc611474d89af,4.666666666666667,4
018e7e423aa73a3d7183d8c7c7a7c50d,8920f1824cd68512eb6fb0b0f41004bf,4.333333333333333,4
0195b599954bfa2cfac327dd3b35a877,abd847676cb6a8b707b4f22b9fae9d39,3.6666666666666665,2
01977d0ffb59b3b64796aeec649edec8,060cb19345d90064d1015407193c233d,4.269230769230768,4
019890d2ead42f267a2c66919d9dedce,715de93e3ca2fa3b11430ae2914d2203,5.0,4
0199360d5869b53eece5870f3bd1ef0e,a2f7cac38089c44bb364918bd80468d5,5.0,4
019e6c1c524669436535388a1cd5cefd,7668d66f068c135ede2c919c2be31563,5.0,4
019ea19e666644625032de5efe2ceb71,0a3d0e8c9d5c6e92b034ab390cda4a48,4.0,4
019ee3ac31baf4383471c760125e2977,99d6706e504e4c358c2b5dc88e828d74,4.0,4
019f29cee4d4031f59fed390d3cd0bc7,3863a6df816f3b8ce0358a1243541fcb,3.4,4
019fcfdd0b0ec239cc2b536428064c47,1b474c650cb9407d32a1e066937b68fd,3.6153846153846163,4
019fcfdd0b0ec239cc2b536428064c47,461f43be3bdf8844e65b62d9ac2c7a5a,3.952054794520549,4
01a013f2d3d7b0fa074a09d3e6e7b611,24fffbd0188d2b7ceb351214c514b28c,4.714285714285714,2
01a17507586f0f10f52e7e86ac73e1f7,423a6644f0aa529e8828ff1f91003690,4.333333333333333,4
01a7888cc755d6ad17b03de5f5543641,e5eadf9be70a4a9fa514019542fc330a,4.194444444444445,3
01a8574d68d5a495ebe94a4790f6fe34,bc0246e1fa0a21cfceaed952d3e9cd38,3.7142857142857135,3
01aae089a9f716c2d948a24c5406603d,e9edbdef7d4c22a8507cf7e05d93d96e,4.333333333333333,4
01ab4b660bfe57375e0486a07bbe31eb,a0fe01e446dce7a61936310e6c3f3e37,5.0,4
01ae3897d0da657af5dc0b0dab9df7dc,31c79131e883e5fd8c4c85fe9f7d2bb2,3.6666666666666665,4
01ae92e9e94bec47e10ef885402cfe54,44feb28a74abb0f2f303412d60160750,4.166666666666667,4
01af16b985b3ad90d75333691e2da6ab,dc6fe08afddfeb23ce334ce4cf5890eb,4.0,4
01b0e04852a70de5404609e82e8fc0ba,efaee69dc1718675b7e89a537cd0ad89,3.0,4
01b53609a2d3710857e22775bbf8ec0f,839d890a7312912b071c1d864b8faf0a,4.666666666666667,2
01b7463b1d6850a0ddfb4a93e05d0671,872db866d615db59612ac933f43d6b22,1.625,4
01bc9765e0b1cbb83ec85d576ddc4ef6,ddea12cd17c60cff8865c207cf696cf7,4.5,2
01bf812bfa21271c91dbd9bcb9fb055a,90948d9a060616a06ed14846f7f1749c,4.666666666666667,4
01bfd443225216fd172d2af98ae80068,d1c427060a0f73f6b889a5c7c61f2ac4,4.174927113702624,4
01c12b236caa6f6d630b985da0ab5d30,c8e3a7fd4e2565e83122a3c9b17f7a80,4.666666666666667,2
01c1e31277120e8c6360c6448cbd4c80,a963ea4d494221de09b70f1b4a70edbd,2.8,3
01c228e91a729c993c054756eaeb680c,af8cad177ab4d05030a2c575aa8a36a2,1.0,3
01c289bb06354cdc7e6549570f20ada4,54705b3767bb79355690466c0e599b17,4.0,1
01c289bb06354cdc7e6549570f20ada4,6bef5951331ab27cf7782d3e6bd6ca0b,4.0,1
01c289bb06354cdc7e6549570f20ada4,79cb68c2ccd94a4da825b9e33adf0697,4.0,1
01cad597bb1c8c79b2115a6204ab7f8c,4cafc445fc7535c3b41b8978c0ce68dc,4.466666666666667,4
01cbe0a1a969bf0936fd97298ae18cc8,6f3b5b605d91b7439c5e3f5a8dffeea7,4.068376068376068,4
01cf4a649781b563f650ce1c18b19be6,de480e3ae31eea2d2d97d694c43172fc,4.888888888888889,4
01cf555dad51551a56a1bdc9fbf2acd6,9cb67ae6cec5627ef21cbadcdb357054,4.125,4
01d46b5cad3cda9c22f52df41197a671,9d374944ce89ce9afd8c8f79fb7f3bc9,4.5,4
01d4d353f424ed250bf892af49d30abe,c4baedd846ed09b85f78a781b522f126,4.201342281879195,4
01d540906498d52fa3b7f10b5ce735b2,41b821274ec513636f9144375c9f9031,4.666666666666667,2
01d628fd151ab84d5063f2dc5c92a118,ac907983b036be593568677bda43fff7,4.0,4
01da270abab6215a40467414afae12d1,f4f4debbcfcafe6858d1e37a1f6e436e,3.0,4
01dd34b5f4cee2a48f03ba1cce8c592c,c0704b7b41d23540e8576c5e84484dcb,4.25,4
01deea8faf538e657bf2b1cb6b6c24f1,0d71340b664b3ae1ac8cca807bf236dd,5.0,4
01e0008efc8b3804e274ff934ba017c9,7340a3839a1de1e99d149b8cf052a2ec,4.363636363636363,2
01e123d7c7cedf12af483fc17258b9ce,b192be433004cc1f10b467c0e9ea309b,4.085714285714285,3
01e4f76dbf261176b87ed09f6803c596,d5376c3b45290c7a326584c8307ab2c4,5.0,2
01ecc1f1f21f05d0736c99d92646f132,083ffd30820b592e294de7ed668ff975,4.333333333333333,4
02029b32d4185a32a888c3f2d4d8839f,27d0fc55e3d2fe698088f2603e0a2ab6,5.0,4
0203cdea5911c033017b1b2bb6dbeb33,9ddc4249779322828f89d2a9c04f7ee1,3.882352941176471,2
